timestamp,frame_number,phase,round_number,score_team1,score_team2,game_timer,spike_timer,post_round_timer,player_0_name,player_0_team,player_0_agent,player_0_alive,player_0_health,player_0_armor,player_0_ability_1,player_0_ability_2,player_0_ability_3,player_0_ultimate_charges,player_0_ultimate_full,player_0_weapon,player_0_weapon_tier,player_0_credits,player_0_pos_x,player_0_pos_y,player_0_match_kills,player_0_match_deaths,player_1_name,player_1_team,player_1_agent,player_1_alive,player_1_health,player_1_armor,player_1_ability_1,player_1_ability_2,player_1_ability_3,player_1_ultimate_charges,player_1_ultimate_full,player_1_weapon,player_1_weapon_tier,player_1_credits,player_1_pos_x,player_1_pos_y,player_1_match_kills,player_1_match_deaths,player_2_name,player_2_team,player_2_agent,player_2_alive,player_2_health,player_2_armor,player_2_ability_1,player_2_ability_2,player_2_ability_3,player_2_ultimate_charges,player_2_ultimate_full,player_2_weapon,player_2_weapon_tier,player_2_credits,player_2_pos_x,player_2_pos_y,player_2_match_kills,player_2_match_deaths,player_3_name,player_3_team,player_3_agent,player_3_alive,player_3_health,player_3_armor,player_3_ability_1,player_3_ability_2,player_3_ability_3,player_3_ultimate_charges,player_3_ultimate_full,player_3_weapon,player_3_weapon_tier,player_3_credits,player_3_pos_x,player_3_pos_y,player_3_match_kills,player_3_match_deaths,player_4_name,player_4_team,player_4_agent,player_4_alive,player_4_health,player_4_armor,player_4_ability_1,player_4_ability_2,player_4_ability_3,player_4_ultimate_charges,player_4_ultimate_full,player_4_weapon,player_4_weapon_tier,player_4_credits,player_4_pos_x,player_4_pos_y,player_4_match_kills,player_4_match_deaths,player_5_name,player_5_team,player_5_agent,player_5_alive,player_5_health,player_5_armor,player_5_ability_1,player_5_ability_2,player_5_ability_3,player_5_ultimate_charges,player_5_ultimate_full,player_5_weapon,player_5_weapon_tier,player_5_credits,player_5_pos_x,player_5_pos_y,player_5_match_kills,player_5_match_deaths,player_6_name,player_6_team,player_6_agent,player_6_alive,player_6_health,player_6_armor,player_6_ability_1,player_6_ability_2,player_6_ability_3,player_6_ultimate_charges,player_6_ultimate_full,player_6_weapon,player_6_weapon_tier,player_6_credits,player_6_pos_x,player_6_pos_y,player_6_match_kills,player_6_match_deaths,player_7_name,player_7_team,player_7_agent,player_7_alive,player_7_health,player_7_armor,player_7_ability_1,player_7_ability_2,player_7_ability_3,player_7_ultimate_charges,player_7_ultimate_full,player_7_weapon,player_7_weapon_tier,player_7_credits,player_7_pos_x,player_7_pos_y,player_7_match_kills,player_7_match_deaths,player_8_name,player_8_team,player_8_agent,player_8_alive,player_8_health,player_8_armor,player_8_ability_1,player_8_ability_2,player_8_ability_3,player_8_ultimate_charges,player_8_ultimate_full,player_8_weapon,player_8_weapon_tier,player_8_credits,player_8_pos_x,player_8_pos_y,player_8_match_kills,player_8_match_deaths,player_9_name,player_9_team,player_9_agent,player_9_alive,player_9_health,player_9_armor,player_9_ability_1,player_9_ability_2,player_9_ability_3,player_9_ultimate_charges,player_9_ultimate_full,player_9_weapon,player_9_weapon_tier,player_9_credits,player_9_pos_x,player_9_pos_y,player_9_match_kills,player_9_match_deaths
2876.290,16,PREROUND,1,0,0,,,,skuba,NRG,cypher,True,,,0,1,0,0,False,,,,,,0,0,brawk,NRG,sova,True,,,0,0,1,0,False,,,,,,0,0,Ethan,NRG,omen,True,,,0,1,1,0,False,,,,,,0,0,keiko,NRG,phoenix,True,,,0,0,2,0,False,,,,,,0,0,mada,NRG,neon,True,,,0,1,1,0,False,,,,,,0,0,mwzera,KRÜ Esports,fade,True,,,0,0,1,0,False,,,,,,0,0,Dantedeu5,KRÜ Esports,neon,True,,,0,1,1,0,False,,,,,,0,0,saadhak,KRÜ Esports,omen,True,,,0,1,2,0,False,,,,,,0,0,silentzz,KRÜ Esports,phoenix,True,,,0,1,1,0,False,,,,,,0,0,Less,KRÜ Esports,cypher,True,,,0,1,1,0,False,,,,,,0,0
2876.774,17,PREROUND,1,0,0,,,,skuba,NRG,cypher,True,,,0,1,0,0,False,,,,,,0,0,brawk,NRG,sova,True,,,0,0,1,0,False,,,,,,0,0,Ethan,NRG,omen,True,,,0,1,1,0,False,,,,,,0,0,keiko,NRG,phoenix,True,,,0,0,2,0,False,,,,,,0,0,mada,NRG,neon,True,,,0,1,1,0,False,,,,,,0,0,mwzera,KRÜ Esports,fade,True,,,0,0,1,0,False,,,,,,0,0,Dantedeu5,KRÜ Esports,neon,True,,,0,1,1,0,False,,,,,,0,0,saadhak,KRÜ Esports,omen,True,,,0,1,2,0,False,,,,,,0,0,silentzz,KRÜ Esports,phoenix,True,,,0,1,1,0,False,,,,,,0,0,Less,KRÜ Esports,cypher,True,,,0,1,1,0,False,,,,,,0,0
2877.258,18,ACTIVE_ROUND,1,0,0,99.000,,,skuba,NRG,cypher,True,,,0,1,0,0,False,,,,,,0,0,brawk,NRG,sova,True,,,0,0,1,0,False,,,,,,0,0,Ethan,NRG,omen,True,,,0,1,1,0,False,,,,,,0,0,keiko,NRG,phoenix,True,,,0,0,2,0,False,,,,,,0,0,mada,NRG,neon,True,,,0,1,1,0,False,,,,,,0,0,mwzera,KRÜ Esports,fade,True,,,0,0,1,0,False,,,,0.4444,0.7022,0,0,Dantedeu5,KRÜ Esports,neon,True,,,0,1,1,0,False,,,,0.6489,0.7578,0,0,saadhak,KRÜ Esports,omen,True,,,0,1,2,0,False,,,,0.3744,0.7789,0,0,silentzz,KRÜ Esports,phoenix,True,,,0,1,1,0,False,,,,,,0,0,Less,KRÜ Esports,cypher,True,,,0,1,1,0,False,,,,,,0,0
2877.742,19,ACTIVE_ROUND,1,0,0,99.000,,,skuba,NRG,cypher,True,100,,0,1,0,0,False,,,,,,0,0,brawk,NRG,sova,True,100,,0,0,1,0,False,,,,,,0,0,Ethan,NRG,omen,True,100,,0,1,1,0,False,,,,0.2422,0.5144,0,0,keiko,NRG,phoenix,True,100,,0,0,2,0,False,,,,,,0,0,mada,NRG,neon,True,100,,0,1,1,0,False,,,,,,0,0,mwzera,KRÜ Esports,fade,True,100,,0,0,1,0,False,,,,0.4400,0.6933,0,0,Dantedeu5,KRÜ Esports,neon,True,100,,0,1,1,0,False,,,,0.6489,0.7578,0,0,saadhak,KRÜ Esports,omen,True,100,25,0,1,2,0,False,,,,0.3744,0.7789,0,0,silentzz,KRÜ Esports,phoenix,True,100,,0,1,1,0,False,,,,,,0,0,Less,KRÜ Esports,cypher,True,100,,0,1,1,0,False,,,,,,0,0
2878.225,20,ACTIVE_ROUND,1,0,0,98.000,,,skuba,NRG,cypher,True,100,,0,1,0,0,False,ghost,sidearm,,,,0,0,brawk,NRG,sova,True,100,,0,0,1,0,False,sheriff,sidearm,,,,0,0,Ethan,NRG,omen,True,100,,0,1,1,0,False,ghost,sidearm,,0.2422,0.5144,0,0,keiko,NRG,phoenix,True,100,,0,0,2,0,False,ghost,sidearm,,,,0,0,mada,NRG,neon,True,100,,0,1,1,0,False,ghost,sidearm,,,,0,0,mwzera,KRÜ Esports,fade,True,100,,0,0,0,0,False,sheriff,sidearm,,0.4422,0.6911,0,0,Dantedeu5,KRÜ Esports,neon,True,100,,0,1,1,0,False,ghost,sidearm,,0.6489,0.7578,0,0,saadhak,KRÜ Esports,omen,True,100,25,0,1,1,0,False,classic,sidearm,,0.3722,0.7789,0,0,silentzz,KRÜ Esports,phoenix,True,100,,0,1,1,0,False,ghost,sidearm,,,,0,0,Less,KRÜ Esports,cypher,True,100,,0,1,0,0,False,ghost,sidearm,,,,0,0
2878.709,21,ACTIVE_ROUND,1,0,0,98.000,,,skuba,NRG,cypher,True,100,,0,1,0,0,False,ghost,sidearm,,,,0,0,brawk,NRG,sova,True,100,,0,0,1,0,False,sheriff,sidearm,,,,0,0,Ethan,NRG,omen,True,100,,0,1,1,0,False,ghost,sidearm,,0.2422,0.5144,0,0,keiko,NRG,phoenix,True,100,,0,0,2,0,False,ghost,sidearm,,,,0,0,mada,NRG,neon,True,100,,0,1,1,0,False,ghost,sidearm,,,,0,0,mwzera,KRÜ Esports,fade,True,100,,0,0,0,0,False,sheriff,sidearm,,0.4467,0.7067,0,0,Dantedeu5,KRÜ Esports,neon,True,100,,0,1,1,0,False,ghost,sidearm,,0.6489,0.7578,0,0,saadhak,KRÜ Esports,omen,True,100,25,0,1,1,0,False,classic,sidearm,,0.3767,0.7767,0,0,silentzz,KRÜ Esports,phoenix,True,100,,0,1,1,0,False,ghost,sidearm,,,,0,0,Less,KRÜ Esports,cypher,True,100,,0,1,0,0,False,ghost,sidearm,,,,0,0
2879.193,22,ACTIVE_ROUND,1,0,0,97.000,,,skuba,NRG,cypher,True,100,,0,1,0,0,False,ghost,sidearm,,,,0,0,brawk,NRG,sova,True,100,,0,0,1,0,False,sheriff,sidearm,,,,0,0,Ethan,NRG,omen,True,100,,0,1,1,0,False,ghost,sidearm,,0.2467,0.4967,0,0,keiko,NRG,phoenix,True,100,,0,0,2,0,False,ghost,sidearm,,,,0,0,mada,NRG,neon,True,100,,0,1,1,0,False,ghost,sidearm,,,,0,0,mwzera,KRÜ Esports,fade,True,100,,0,0,0,0,False,sheriff,sidearm,,0.4400,0.7178,0,0,Dantedeu5,KRÜ Esports,neon,True,100,,0,1,1,0,False,ghost,sidearm,,0.6489,0.7578,0,0,saadhak,KRÜ Esports,omen,True,100,25,0,1,1,0,False,classic,sidearm,,0.3744,0.7789,0,0,silentzz,KRÜ Esports,phoenix,True,100,,0,1,1,0,False,ghost,sidearm,,,,0,0,Less,KRÜ Esports,cypher,True,100,,0,1,0,0,False,ghost,sidearm,,,,0,0
2879.677,23,ACTIVE_ROUND,1,0,0,97.000,,,skuba,NRG,cypher,True,100,,0,1,0,0,False,ghost,sidearm,,,,0,0,brawk,NRG,sova,True,100,,0,0,1,0,False,sheriff,sidearm,,,,0,0,Ethan,NRG,omen,True,100,,0,1,1,0,False,ghost,sidearm,,0.2556,0.4900,0,0,keiko,NRG,phoenix,True,100,,0,0,2,0,False,ghost,sidearm,,,,0,0,mada,NRG,neon,True,100,,0,1,1,0,False,ghost,sidearm,,,,0,0,mwzera,KRÜ Esports,fade,True,100,,0,0,0,0,False,sheriff,sidearm,,0.4311,0.7200,0,0,Dantedeu5,KRÜ Esports,neon,True,100,,0,1,1,0,False,ghost,sidearm,,0.6489,0.7578,0,0,saadhak,KRÜ Esports,omen,True,100,25,0,1,1,0,False,classic,sidearm,,0.3744,0.7789,0,0,silentzz,KRÜ Esports,phoenix,True,100,,0,1,1,0,False,ghost,sidearm,,0.5111,0.4889,0,0,Less,KRÜ Esports,cypher,True,100,,0,1,0,0,False,ghost,sidearm,,0.4444,0.7244,0,0
2880.161,24,ACTIVE_ROUND,1,0,0,96.000,,,skuba,NRG,cypher,True,100,,0,1,0,0,False,ghost,sidearm,,,,0,0,brawk,NRG,sova,True,100,,0,0,1,0,False,sheriff,sidearm,,,,0,0,Ethan,NRG,omen,True,100,,0,1,1,0,False,ghost,sidearm,,0.2644,0.4833,0,0,keiko,NRG,phoenix,True,100,,0,0,2,0,False,ghost,sidearm,,,,0,0,mada,NRG,neon,True,100,,0,1,1,0,False,ghost,sidearm,,0.4867,0.4600,0,0,mwzera,KRÜ Esports,fade,True,100,,0,0,0,0,False,sheriff,sidearm,,0.4311,0.7356,0,0,Dantedeu5,KRÜ Esports,neon,True,100,,0,1,1,0,False,ghost,sidearm,,0.6489,0.7578,0,0,saadhak,KRÜ Esports,omen,True,100,25,0,1,1,0,False,classic,sidearm,,0.3744,0.7789,0,0,silentzz,KRÜ Esports,phoenix,True,100,,0,1,1,0,False,ghost,sidearm,,0.6267,0.4578,0,0,Less,KRÜ Esports,cypher,True,100,,0,1,0,0,False,ghost,sidearm,,0.4444,0.7244,0,0
2880.644,25,ACTIVE_ROUND,1,0,0,96.000,,,skuba,NRG,cypher,True,100,,0,1,0,0,False,ghost,sidearm,,,,0,0,brawk,NRG,sova,True,100,,0,0,1,0,False,sheriff,sidearm,,,,0,0,Ethan,NRG,omen,True,100,,0,1,1,0,False,ghost,sidearm,,0.2756,0.4833,0,0,keiko,NRG,phoenix,True,100,,0,0,2,0,False,ghost,sidearm,,,,0,0,mada,NRG,neon,True,100,,0,1,1,0,False,ghost,sidearm,,0.4867,0.4600,0,0,mwzera,KRÜ Esports,fade,True,100,,0,0,0,0,False,sheriff,sidearm,,0.4511,0.7422,0,0,Dantedeu5,KRÜ Esports,neon,True,100,,0,1,1,0,False,ghost,sidearm,,0.6489,0.7578,0,0,saadhak,KRÜ Esports,omen,True,100,25,0,1,1,0,False,classic,sidearm,,0.3744,0.7789,0,0,silentzz,KRÜ Esports,phoenix,True,100,,0,1,1,0,False,ghost,sidearm,,0.6267,0.4578,0,0,Less,KRÜ Esports,cypher,True,100,,0,1,0,0,False,ghost,sidearm,,0.4422,0.7222,0,0
